MatchId,WinningTeam,Champion1,Champ1Spell1,Champ1Spell2,Champion2,Champ2Spell1,Champ2Spell2,Champion3,Champ3Spell1,Champ3Spell2,Champion4,Champ4Spell1,Champ4Spell2,Champion5,Champ5Spell1,Champ5Spell2,Champion6,Champ6Spell1,Champ6Spell2,Champion7,Champ7Spell1,Champ7Spell2,Champion8,Champ8Spell1,Champ8Spell2,Champion9,Champ9Spell1,Champ9Spell2,Champion10,Champ10Spell1,Champ10Spell2
2541519799,Purple,Jarvan IV,Flash,Ignite,Soraka,Clarity,Heal,Nidalee,Heal,Flash,Anivia,Ghost,Heal,Ashe,Mark,Flash,Lux,Ghost,Flash,Blitzcrank,Heal,Clarity,Poppy,Heal,Flash,Miss Fortune,Flash,Heal,Jinx,Barrier,Flash
2541519801,Purple,Katarina,Flash,Mark,Ezreal,Heal,Flash,Nautilus,Flash,Mark,Corki,Exhaust,Flash,Ziggs,Exhaust,Flash,Zyra,Flash,Clarity,Lucian,Heal,Flash,Shen,Mark,Flash,Janna,Flash,Exhaust,Zilean,Mark,Flash
2541519803,Blue,Lulu,Ignite,Flash,Warwick,Mark,Flash,Volibear,Flash,Heal,Malphite,Flash,Heal,Teemo,Flash,Ignite,Kindred,Flash,Barrier,Twitch,Ignite,Flash,Varus,Flash,Clarity,Dr. Mundo,Mark,Flash,Riven,Barrier,Flash
2541519807,Purple,Jax,Flash,Heal,Azir,Clarity,Flash,Tristana,Flash,Heal,Yasuo,Mark,Flash,Ekko,Heal,Flash,Taliyah,Clarity,Flash,Morgana,Flash,Heal,Ashe,Clarity,Flash,Poppy,Heal,Flash,Graves,Flash,Mark
2541519808,Purple,Tristana,Clarity,Flash,Ahri,Flash,Heal,Gragas,Barrier,Flash,Kennen,Flash,Heal,Jayce,Mark,Flash,Illaoi,Mark,Flash,Kayle,Mark,Flash,Nidalee,Heal,Flash,Jinx,Flash,Heal,Zyra,Heal,Flash
2541519810,Blue,Nasus,Heal,Flash,Zyra,Flash,Clarity,Malzahar,Heal,Clarity,Jinx,Heal,Flash,Ashe,Flash,Heal,Warwick,Exhaust,Flash,Anivia,Barrier,Ignite,Morgana,Flash,Clarity,Karma,Clarity,Flash,Lux,Flash,Heal
2541519811,Blue,Janna,Flash,Ignite,Diana,Mark,Flash,Malphite,Flash,Mark,Sion,Flash,Ignite,Udyr,Flash,Mark,Jax,Mark,Flash,Gragas,Flash,Clarity,Nami,Flash,Heal,Dr. Mundo,Flash,Mark,Ivern,Mark,Flash
2541519812,Blue,Ashe,Ghost,Mark,Amumu,Mark,Flash,Taric,Flash,Exhaust,Vayne,Flash,Heal,Nidalee,Flash,Heal,Vladimir,Mark,Flash,Nocturne,Flash,Mark,Singed,Mark,Flash,Kog'Maw,Heal,Flash,Ziggs,Ignite,Flash
2541519813,Blue,Kassadin,Flash,Mark,Shen,Flash,Mark,Cho'Gath,Flash,Mark,Ahri,Flash,Barrier,Malzahar,Ghost,Flash,Darius,Flash,Mark,Bard,Flash,Mark,Kindred,Flash,Heal,Anivia,Ignite,Flash,Azir,Flash,Mark
2541519814,Blue,Thresh,Flash,Mark,Jinx,Mark,Flash,Fiora,Mark,Flash,Braum,Flash,Clarity,Vel'Koz,Flash,Heal,Sona,Flash,Mark,Fizz,Mark,Flash,Ryze,Clarity,Flash,Caitlyn,Heal,Flash,Xayah,Heal,Flash
2541519815,Blue,Miss Fortune,Heal,Flash,Karma,Exhaust,Flash,Hecarim,Mark,Ghost,Sion,Flash,Mark,Shen,Mark,Flash,Lee Sin,Flash,Mark,Rumble,Mark,Flash,Kindred,Exhaust,Flash,Jax,Mark,Flash,Veigar,Flash,Clarity
2541519816,Blue,Kayle,Clarity,Flash,Sivir,Clarity,Flash,Varus,Flash,Heal,LeBlanc,Clarity,Flash,Wukong,Mark,Flash,Nidalee,Clarity,Flash,Cho'Gath,Flash,Mark,Karthus,Clarity,Flash,Master Yi,Mark,Flash,Blitzcrank,Flash,Clarity
2541519817,Blue,Brand,Heal,Flash,Swain,Clarity,Flash,Nasus,Heal,Flash,Jarvan IV,Clarity,Heal,Lux,Heal,Flash,Ahri,Ignite,Flash,Veigar,Heal,Flash,Master Yi,Flash,Mark,Singed,Heal,Flash,Fiddlesticks,Heal,Flash
2541519819,Blue,Swain,Flash,Mark,Kayle,Mark,Flash,Master Yi,Flash,Clarity,Volibear,Barrier,Heal,Xin Zhao,Flash,Mark,Skarner,Mark,Flash,Ashe,Clarity,Flash,Annie,Flash,Heal,Miss Fortune,Heal,Flash,Jinx,Mark,Flash
2541519821,Blue,Ahri,Flash,Heal,Nunu,Mark,Flash,Lucian,Flash,Heal,Rengar,Ignite,Flash,Sivir,Flash,Heal,Darius,Ignite,Flash,Caitlyn,Flash,Heal,Gangplank,Mark,Flash,Hecarim,Clarity,Ghost,Diana,Heal,Clarity
2541519845,Purple,Ahri,Mark,Flash,Jayce,Mark,Flash,Garen,Flash,Ignite,Heimerdinger,Heal,Flash,Annie,Clarity,Flash,Teemo,Ghost,Flash,Fiddlesticks,Mark,Flash,Ashe,Mark,Flash,Zyra,Clarity,Flash,Anivia,Heal,Flash
2541519846,Blue,Anivia,Clarity,Flash,Rakan,Flash,Mark,Ziggs,Flash,Clarity,Singed,Flash,Mark,Lux,Heal,Flash,Caitlyn,Flash,Clarity,Galio,Exhaust,Flash,Viktor,Flash,Cleanse,Lissandra,Clarity,Flash,Ahri,Flash,Heal
2541519847,Purple,Wukong,Mark,Flash,Jayce,Flash,Barrier,Kennen,Mark,Flash,Veigar,Ignite,Flash,Sona,Heal,Clarity,Anivia,Heal,Flash,Garen,Ignite,Mark,Shaco,Heal,Flash,Hecarim,Flash,Mark,Tristana,Heal,Flash
2541519848,Purple,Ziggs,Heal,Flash,Jayce,Flash,Clarity,Zyra,Clarity,Flash,Twitch,Heal,Flash,Soraka,Heal,Flash,Zilean,Exhaust,Flash,Fiddlesticks,Heal,Mark,Brand,Clarity,Flash,Ashe,Flash,Heal,Xin Zhao,Flash,Heal
2541519851,Blue,Shaco,Mark,Flash,Annie,Mark,Flash,Jarvan IV,Flash,Mark,Katarina,Flash,Mark,Soraka,Flash,Exhaust,Xerath,Ghost,Mark,Fiddlesticks,Flash,Mark,Tristana,Flash,Heal,Lux,Clarity,Flash,Miss Fortune,Barrier,Flash
2541519854,Blue,Fiddlesticks,Flash,Clarity,Ekko,Flash,Mark,Brand,Flash,Clarity,Zed,Mark,Flash,Kog'Maw,Ignite,Flash,Nidalee,Clarity,Flash,Cassiopeia,Flash,Heal,Shyvana,Mark,Flash,Gnar,Flash,Mark,Vi,Flash,Heal
2541519857,Blue,Anivia,Ignite,Flash,Udyr,Flash,Mark,Corki,Heal,Flash,Orianna,Flash,Clarity,Jhin,Flash,Heal,Riven,Mark,Flash,Kassadin,Flash,Barrier,Xayah,Heal,Flash,Nautilus,Mark,Flash,Amumu,Mark,Flash
2541519858,Purple,Syndra,Ghost,Flash,Sion,Clarity,Flash,Shyvana,Mark,Flash,Jayce,Heal,Flash,Vladimir,Mark,Flash,Xerath,Flash,Clarity,Cho'Gath,Flash,Clarity,Akali,Flash,Mark,Taric,Clarity,Flash,Kalista,Heal,Flash
2541519859,Blue,Lux,Clarity,Flash,Warwick,Mark,Flash,Fiora,Flash,Mark,Twisted Fate,Clarity,Flash,Blitzcrank,Mark,Flash,Ashe,Flash,Heal,Ryze,Flash,Mark,Tahm Kench,Flash,Mark,Cassiopeia,Clarity,Flash,Dr. Mundo,Flash,Mark
2541519864,Blue,Kayle,Mark,Flash,Illaoi,Clarity,Flash,Skarner,Flash,Mark,Kha'Zix,Mark,Flash,Jinx,Heal,Flash,LeBlanc,Flash,Ignite,Jayce,Clarity,Flash,Vi,Mark,Flash,Jarvan IV,Flash,Ignite,Ziggs,Heal,Clarity
2541519867,Blue,Jayce,Flash,Mark,Pantheon,Mark,Flash,Rumble,Flash,Mark,Lux,Flash,Mark,Teemo,Flash,Clarity,Zyra,Flash,Mark,Camille,Mark,Flash,Sivir,Flash,Mark,Illaoi,Flash,Mark,Skarner,Mark,Flash
2541519868,Blue,Varus,Mark,Flash,Sona,Flash,Barrier,Ziggs,Exhaust,Flash,Alistar,Flash,Mark,Skarner,Flash,Mark,Kassadin,Flash,Clarity,Morgana,Flash,Ignite,Twisted Fate,Heal,Flash,Zyra,Flash,Exhaust,Jinx,Heal,Flash
2541519871,Blue,Syndra,Mark,Flash,Orianna,Flash,Mark,Anivia,Heal,Flash,Corki,Clarity,Flash,Jinx,Heal,Flash,Lee Sin,Barrier,Flash,Karthus,Flash,Clarity,Lux,Flash,Mark,Malzahar,Flash,Mark,Jarvan IV,Flash,Mark
2541519872,Purple,Ahri,Clarity,Flash,Twisted Fate,Flash,Clarity,Yasuo,Heal,Barrier,Sion,Flash,Ignite,Nami,Ignite,Mark,Viktor,Flash,Mark,Cassiopeia,Flash,Clarity,Twitch,Flash,Mark,Illaoi,Mark,Flash,Jhin,Clarity,Flash
2541519873,Purple,Blitzcrank,Barrier,Ignite,Jarvan IV,Ghost,Heal,Sivir,Exhaust,Barrier,Darius,Barrier,Heal,Jayce,Ignite,Barrier,Illaoi,Flash,Heal,Anivia,Ghost,Flash,Zyra,Exhaust,Barrier,Ahri,Barrier,Ignite,Nidalee,Barrier,Ignite
2541519899,Purple,Lux,Mark,Flash,Shen,Mark,Flash,Brand,Exhaust,Flash,Janna,Mark,Flash,Aurelion Sol,Mark,Flash,Kog'Maw,Flash,Heal,Ziggs,Flash,Clarity,Quinn,Flash,Barrier,Cassiopeia,Clarity,Flash,Elise,Flash,Mark
2541519900,Purple,Morgana,Heal,Clarity,Azir,Flash,Ignite,Braum,Heal,Flash,Corki,Heal,Flash,Katarina,Clarity,Mark,Renekton,Heal,Flash,Teemo,Heal,Flash,Darius,Flash,Mark,Fiddlesticks,Heal,Flash,Janna,Heal,Flash
2541519901,Blue,Morgana,Mark,Flash,Jinx,Mark,Flash,Xin Zhao,Mark,Flash,Katarina,Mark,Flash,Xayah,Flash,Mark,Kassadin,Mark,Flash,Caitlyn,Flash,Ghost,Tahm Kench,Flash,Mark,Syndra,Clarity,Flash,Janna,Flash,Mark
2541519902,Purple,Heimerdinger,Heal,Flash,Mordekaiser,Exhaust,Heal,Jarvan IV,Flash,Mark,Yasuo,Heal,Flash,Anivia,Flash,Heal,Rumble,Heal,Flash,Kog'Maw,Mark,Flash,Zilean,Ignite,Flash,Master Yi,Ghost,Flash,Zyra,Flash,Heal
2541519903,Purple,Anivia,Mark,Flash,Zilean,Clarity,Flash,Shaco,Ignite,Flash,Janna,Flash,Heal,Nasus,Flash,Mark,Master Yi,Heal,Flash,Swain,Clarity,Flash,Teemo,Mark,Flash,Taric,Mark,Flash,Fiora,Mark,Flash
2541519906,Blue,Caitlyn,Flash,Heal,Zac,Heal,Flash,Lucian,Ghost,Flash,Maokai,Mark,Flash,Vi,Flash,Mark,Dr. Mundo,Flash,Mark,Skarner,Mark,Flash,Tahm Kench,Flash,Mark,Heimerdinger,Mark,Clarity,Diana,Flash,Mark
2541519907,Blue,Fiddlesticks,Heal,Flash,Lucian,Barrier,Flash,Sivir,Flash,Heal,Sona,Flash,Ignite,Zed,Mark,Flash,Akali,Barrier,Flash,Yasuo,Mark,Flash,Zyra,Clarity,Flash,Karthus,Flash,Heal,Annie,Flash,Clarity
2541519908,Blue,Jhin,Flash,Mark,Sona,Clarity,Flash,Darius,Exhaust,Flash,Kassadin,Mark,Flash,Blitzcrank,Clarity,Flash,Shaco,Heal,Flash,Sivir,Flash,Heal,Veigar,Flash,Exhaust,Quinn,Mark,Flash,Kalista,Heal,Flash
2541519909,Blue,Vayne,Flash,Heal,Gragas,Flash,Mark,Skarner,Flash,Mark,Alistar,Ignite,Flash,Master Yi,Flash,Mark,Galio,Flash,Heal,Malzahar,Heal,Ignite,Corki,Flash,Heal,Orianna,Flash,Clarity,Jinx,Flash,Heal
2541519910,Blue,Karma,Mark,Flash,Nasus,Ignite,Flash,Twisted Fate,Clarity,Flash,Tristana,Flash,Heal,Diana,Flash,Mark,Bard,Clarity,Flash,Singed,Mark,Flash,Lux,Flash,Clarity,Malzahar,Flash,Mark,Kindred,Ignite,Flash
2541519911,Purple,Master Yi,Ignite,Flash,Trundle,Flash,Mark,Kog'Maw,Mark,Flash,Urgot,Ignite,Flash,Zyra,Heal,Flash,Zac,Flash,Mark,Soraka,Flash,Heal,Miss Fortune,Flash,Mark,Jinx,Heal,Flash,Cho'Gath,Flash,Ignite
2541519913,Blue,Cassiopeia,Flash,Clarity,Zac,Mark,Flash,Ahri,Ignite,Flash,Gragas,Mark,Flash,Xin Zhao,Mark,Flash,Corki,Clarity,Flash,Sona,Flash,Mark,Ezreal,Barrier,Flash,Urgot,Mark,Flash,LeBlanc,Flash,Mark
2541519914,Blue,Rengar,Mark,Flash,Karthus,Flash,Mark,Nidalee,Flash,Heal,LeBlanc,Flash,Ignite,Caitlyn,Mark,Flash,Heimerdinger,Clarity,Heal,Braum,Flash,Mark,Tryndamere,Flash,Mark,Ahri,Exhaust,Flash,Elise,Mark,Flash
2541519915,Blue,Soraka,Exhaust,Flash,Garen,Flash,Mark,Zilean,Clarity,Ghost,Ahri,Flash,Heal,Rek'Sai,Mark,Flash,Anivia,Mark,Clarity,Warwick,Flash,Mark,Gragas,Mark,Flash,Fiddlesticks,Clarity,Flash,Xayah,Mark,Flash
2541519918,Blue,Galio,Mark,Flash,Anivia,Heal,Flash,Leona,Mark,Flash,Darius,Mark,Flash,Master Yi,Ghost,Heal,Udyr,Mark,Flash,Shyvana,Flash,Mark,Jinx,Flash,Heal,Nidalee,Clarity,Flash,Gnar,Ignite,Flash
2541519919,Purple,Nidalee,Flash,Ignite,Katarina,Mark,Flash,Pantheon,Flash,Mark,Xin Zhao,Mark,Flash,Jinx,Mark,Flash,Nautilus,Mark,Flash,Jax,Mark,Flash,Lee Sin,Flash,Mark,Ekko,Mark,Flash,Twisted Fate,Mark,Flash
2541519920,Purple,Twitch,Flash,Barrier,Shen,Mark,Flash,Kassadin,Flash,Mark,Zed,Ignite,Flash,Ezreal,Flash,Barrier,Blitzcrank,Flash,Mark,Veigar,Flash,Exhaust,Tryndamere,Flash,Mark,Jhin,Heal,Flash,Ashe,Heal,Flash
2541519921,Purple,Xin Zhao,Mark,Flash,Ryze,Mark,Flash,Gragas,Mark,Flash,Rumble,Mark,Flash,Yorick,Mark,Flash,Nami,Flash,Mark,Talon,Mark,Flash,Malphite,Barrier,Mark,Kayle,Exhaust,Flash,Gangplank,Flash,Ghost
2541519923,Blue,Rakan,Mark,Flash,Lux,Flash,Clarity,Anivia,Flash,Clarity,Zyra,Flash,Heal,Evelynn,Barrier,Flash,Amumu,Ignite,Flash,Maokai,Flash,Mark,Morgana,Mark,Flash,Jinx,Flash,Heal,Braum,Flash,Clarity
2541519924,Purple,Nidalee,Flash,Heal,Garen,Flash,Barrier,Rakan,Mark,Flash,Camille,Heal,Flash,Jhin,Mark,Flash,Anivia,Heal,Flash,Sion,Ignite,Flash,Jarvan IV,Ignite,Flash,Ashe,Flash,Ignite,Mordekaiser,Mark,Flash
2541519925,Purple,Kog'Maw,Mark,Flash,Heimerdinger,Flash,Mark,Urgot,Flash,Heal,Vi,Flash,Mark,Camille,Mark,Flash,Leona,Flash,Mark,Miss Fortune,Flash,Mark,Elise,Flash,Mark,Yorick,Flash,Mark,Karthus,Mark,Flash
2541519926,Purple,Dr. Mundo,Mark,Flash,Orianna,Flash,Mark,Miss Fortune,Heal,Flash,Zilean,Flash,Mark,Talon,Mark,Flash,Fiddlesticks,Mark,Flash,Wukong,Mark,Flash,Twisted Fate,Mark,Flash,Urgot,Flash,Mark,Darius,Flash,Mark
2541519948,Blue,Kled,Mark,Flash,Kennen,Mark,Flash,Vladimir,Ghost,Flash,Lee Sin,Barrier,Flash,Pantheon,Barrier,Flash,Warwick,Mark,Flash,Lux,Clarity,Flash,Syndra,Flash,Exhaust,Kassadin,Ignite,Flash,Brand,Flash,Heal
2541519949,Blue,Ziggs,Clarity,Flash,Swain,Flash,Heal,Kayle,Mark,Heal,Tahm Kench,Mark,Exhaust,Annie,Mark,Flash,Ashe,Exhaust,Flash,Veigar,Ignite,Flash,Kha'Zix,Flash,Mark,Malphite,Mark,Flash,Ekko,Flash,Clarity
2541519951,Purple,Veigar,Clarity,Flash,Morgana,Flash,Mark,Kindred,Flash,Clarity,Singed,Flash,Clarity,Viktor,Clarity,Flash,Caitlyn,Flash,Heal,Ahri,Flash,Mark,Annie,Flash,Ignite,Teemo,Flash,Heal,Zilean,Flash,Clarity
2541519952,Purple,Fizz,Mark,Barrier,Shen,Flash,Ignite,Soraka,Heal,Flash,Renekton,Mark,Flash,Kha'Zix,Mark,Flash,Orianna,Heal,Flash,Teemo,Mark,Flash,Jhin,Mark,Flash,Bard,Clarity,Flash,Sona,Flash,Heal
2541519953,Blue,Lulu,Flash,Clarity,Zyra,Flash,Mark,Garen,Mark,Flash,Lux,Heal,Flash,Veigar,Ignite,Flash,Sivir,Flash,Mark,Thresh,Ignite,Flash,Rengar,Flash,Mark,Amumu,Mark,Flash,Jayce,Mark,Flash
2541519954,Blue,Quinn,Flash,Ignite,Skarner,Flash,Ignite,Tryndamere,Flash,Ignite,Blitzcrank,Flash,Heal,Anivia,Clarity,Heal,Olaf,Flash,Mark,Nidalee,Flash,Heal,Vayne,Barrier,Flash,Teemo,Ignite,Flash,Shen,Flash,Heal
2541519955,Blue,Vel'Koz,Flash,Heal,Sivir,Flash,Barrier,Darius,Mark,Barrier,Xayah,Heal,Flash,Illaoi,Mark,Flash,Zyra,Heal,Flash,Annie,Flash,Heal,Jarvan IV,Barrier,Flash,Master Yi,Flash,Mark,Azir,Flash,Mark
2541519956,Blue,Twisted Fate,Exhaust,Ignite,Ashe,Flash,Cleanse,Viktor,Flash,Mark,Ziggs,Barrier,Flash,Poppy,Flash,Mark,Wukong,Flash,Clarity,Zilean,Flash,Exhaust,Garen,Mark,Flash,Cassiopeia,Clarity,Flash,Miss Fortune,Heal,Flash
2541519959,Blue,Jinx,Flash,Mark,Nunu,Heal,Flash,Amumu,Flash,Mark,Xin Zhao,Flash,Mark,Corki,Mark,Ignite,Renekton,Mark,Flash,Nami,Flash,Clarity,Viktor,Flash,Heal,Soraka,Flash,Barrier,Tahm Kench,Heal,Flash
2541519960,Blue,Renekton,Mark,Flash,Kindred,Heal,Flash,Zyra,Clarity,Flash,Amumu,Flash,Clarity,Corki,Flash,Heal,Ahri,Ignite,Flash,Singed,Ghost,Heal,Master Yi,Mark,Flash,Zilean,Barrier,Flash,Talon,Flash,Mark
2541519962,Blue,Blitzcrank,Ignite,Heal,Teemo,Flash,Heal,Alistar,Clarity,Heal,Anivia,Ignite,Ghost,Lucian,Flash,Heal,Twitch,Exhaust,Flash,Ryze,Flash,Ghost,Sivir,Flash,Heal,Warwick,Ignite,Flash,Ashe,Ghost,Flash
2541519963,Purple,Janna,Clarity,Flash,Nocturne,Mark,Flash,Fiddlesticks,Mark,Flash,Zac,Barrier,Flash,Rek'Sai,Heal,Flash,Hecarim,Flash,Mark,Miss Fortune,Ignite,Flash,Gragas,Flash,Mark,Karma,Barrier,Flash,Vel'Koz,Flash,Barrier
2541519964,Purple,Twisted Fate,Mark,Flash,Soraka,Flash,Mark,Yorick,Flash,Mark,Jhin,Mark,Flash,Miss Fortune,Mark,Flash,Janna,Clarity,Flash,Ashe,Barrier,Flash,Teemo,Clarity,Flash,Leona,Flash,Mark,Kayle,Exhaust,Flash
2541519965,Purple,Karthus,Flash,Clarity,Alistar,Flash,Mark,Blitzcrank,Flash,Mark,Anivia,Flash,Heal,Kog'Maw,Mark,Flash,Pantheon,Flash,Mark,Warwick,Mark,Flash,Jhin,Flash,Heal,Shaco,Flash,Heal,Morgana,Heal,Flash
2541519982,Blue,Blitzcrank,Barrier,Mark,Poppy,Flash,Mark,Annie,Flash,Mark,Shaco,Flash,Ignite,Darius,Flash,Mark,Xin Zhao,Flash,Mark,Miss Fortune,Heal,Flash,Lux,Mark,Flash,Cassiopeia,Flash,Ghost,Malzahar,Flash,Exhaust
2541519983,Blue,Jinx,Heal,Clarity,Master Yi,Ignite,Flash,Annie,Flash,Heal,Kayle,Flash,Mark,Sivir,Flash,Heal,Ashe,Heal,Flash,Blitzcrank,Mark,Ghost,Nidalee,Mark,Ghost,Jarvan IV,Heal,Barrier,Jayce,Heal,Ghost
2541519985,Purple,Ryze,Heal,Flash,Blitzcrank,Flash,Heal,Teemo,Heal,Flash,Tryndamere,Flash,Heal,Darius,Heal,Flash,Gangplank,Heal,Ignite,Nidalee,Heal,Ghost,Fiora,Clarity,Flash,Morgana,Mark,Heal,Veigar,Flash,Clarity
2541519986,Blue,Sion,Mark,Flash,Nunu,Clarity,Flash,Amumu,Flash,Mark,Kalista,Flash,Barrier,Zed,Flash,Mark,Gragas,Flash,Mark,Anivia,Flash,Clarity,Fiora,Mark,Flash,Yasuo,Flash,Mark,Aatrox,Mark,Flash
2541519988,Blue,Swain,Clarity,Flash,Nasus,Flash,Mark,Janna,Clarity,Flash,Master Yi,Flash,Mark,Gangplank,Mark,Flash,Kalista,Heal,Flash,Jarvan IV,Flash,Mark,Lux,Heal,Flash,Cho'Gath,Heal,Mark,Sivir,Flash,Heal
2541519990,Purple,Kindred,Heal,Flash,Darius,Mark,Flash,LeBlanc,Mark,Flash,Poppy,Ghost,Flash,Ezreal,Mark,Flash,Bard,Exhaust,Flash,Morgana,Mark,Flash,Sejuani,Flash,Mark,Volibear,Flash,Ghost,Annie,Flash,Mark
2541519992,Blue,Master Yi,Ghost,Mark,Illaoi,Mark,Flash,Teemo,Flash,Ignite,Annie,Mark,Flash,Rammus,Mark,Flash,Nautilus,Flash,Mark,Ekko,Mark,Flash,Akali,Mark,Flash,Gangplank,Barrier,Flash,Lux,Clarity,Flash
2541519993,Purple,Lux,Flash,Heal,Fizz,Mark,Flash,Brand,Barrier,Flash,Nidalee,Ignite,Flash,Taric,Flash,Mark,Master Yi,Mark,Flash,Caitlyn,Flash,Ignite,Kassadin,Mark,Flash,Soraka,Flash,Ignite,Lee Sin,Mark,Flash
2541519994,Purple,Master Yi,Flash,Heal,Teemo,Clarity,Flash,Poppy,Flash,Heal,Soraka,Heal,Flash,Kayle,Flash,Heal,Varus,Heal,Clarity,Zed,Ignite,Flash,Galio,Flash,Mark,Gnar,Flash,Mark,Darius,Flash,Mark
2541519995,Purple,Jhin,Barrier,Flash,Nami,Exhaust,Flash,Renekton,Mark,Flash,Galio,Mark,Flash,Thresh,Barrier,Flash,Jayce,Flash,Mark,Ashe,Heal,Flash,Volibear,Ghost,Flash,Taric,Flash,Clarity,Tristana,Heal,Flash
2541519999,Blue,Lee Sin,Barrier,Flash,Blitzcrank,Ghost,Heal,Sivir,Heal,Barrier,Jinx,Flash,Heal,Nidalee,Mark,Ghost,Draven,Mark,Ignite,Zyra,Ghost,Heal,Anivia,Heal,Flash,Jarvan IV,Barrier,Heal,Ashe,Heal,Ghost
2541520001,Blue,Karma,Heal,Clarity,Kog'Maw,Mark,Flash,Annie,Mark,Flash,Thresh,Flash,Clarity,Sejuani,Mark,Flash,Garen,Flash,Barrier,Master Yi,Heal,Ghost,Xayah,Flash,Heal,Tryndamere,Flash,Exhaust,Ashe,Mark,Clarity
2541520002,Purple,Sona,Clarity,Flash,Viktor,Flash,Clarity,Katarina,Mark,Flash,Annie,Flash,Mark,Talon,Flash,Mark,Miss Fortune,Mark,Flash,Jinx,Heal,Flash,Corki,Exhaust,Flash,Ryze,Flash,Ghost,Soraka,Mark,Flash
2541520003,Blue,Rumble,Flash,Heal,Fizz,Heal,Flash,Vel'Koz,Clarity,Flash,Vladimir,Flash,Mark,Vayne,Heal,Flash,Jarvan IV,Flash,Ignite,Trundle,Mark,Flash,Katarina,Mark,Flash,Cassiopeia,Flash,Heal,Yorick,Flash,Mark
2541520004,Blue,Jhin,Flash,Mark,Amumu,Flash,Mark,Ziggs,Mark,Flash,Fiddlesticks,Mark,Flash,Kog'Maw,Flash,Heal,Malzahar,Clarity,Flash,Zac,Mark,Flash,Nasus,Flash,Mark,Lux,Mark,Flash,Sivir,Flash,Clarity
2541520005,Blue,Varus,Heal,Flash,Zyra,Flash,Clarity,Ahri,Mark,Flash,Lee Sin,Mark,Flash,Sivir,Clarity,Flash,Rumble,Heal,Flash,Vladimir,Clarity,Flash,Blitzcrank,Clarity,Flash,Rammus,Heal,Flash,Thresh,Clarity,Flash
2541520006,Purple,Lulu,Mark,Flash,Kassadin,Mark,Flash,Braum,Flash,Clarity,Tahm Kench,Mark,Flash,Vi,Flash,Mark,Thresh,Mark,Flash,Jinx,Clarity,Flash,Orianna,Flash,Barrier,Heimerdinger,Flash,Mark,Nasus,Flash,Mark
2541520007,Purple,Varus,Heal,Flash,Jayce,Barrier,Flash,Jinx,Ignite,Flash,Orianna,Mark,Flash,Kennen,Mark,Flash,Malzahar,Flash,Mark,Vayne,Heal,Flash,Rammus,Flash,Mark,Anivia,Flash,Barrier,Soraka,Clarity,Heal
2541520008,Purple,Corki,Flash,Ignite,Anivia,Heal,Flash,Kennen,Mark,Flash,Syndra,Heal,Flash,Viktor,Flash,Ignite,Heimerdinger,Barrier,Flash,Sivir,Heal,Flash,Ashe,Clarity,Flash,Nami,Flash,Mark,Amumu,Flash,Heal
2541520009,Purple,Rengar,Flash,Mark,Dr. Mundo,Flash,Mark,Diana,Mark,Flash,Gragas,Mark,Flash,Miss Fortune,Heal,Flash,Gangplank,Mark,Flash,Yorick,Mark,Flash,Xin Zhao,Flash,Mark,Graves,Flash,Mark,Teemo,Flash,Mark
2541520010,Purple,Fiddlesticks,Flash,Mark,Malphite,Flash,Mark,Dr. Mundo,Mark,Flash,Singed,Flash,Mark,Rumble,Flash,Mark,Annie,Ignite,Flash,Vladimir,Flash,Barrier,Lissandra,Flash,Mark,Jhin,Heal,Flash,Graves,Heal,Flash
2541520014,Blue,Ashe,Heal,Flash,Vayne,Cleanse,Flash,Nasus,Flash,Mark,Evelynn,Mark,Flash,Morgana,Mark,Flash,Nidalee,Flash,Cleanse,Azir,Mark,Flash,Olaf,Flash,Ignite,Kayle,Mark,Flash,Syndra,Cleanse,Flash
2541520015,Blue,Gragas,Mark,Flash,Kennen,Exhaust,Mark,Ezreal,Ghost,Flash,Ahri,Mark,Flash,Sona,Heal,Clarity,Teemo,Mark,Flash,Zyra,Mark,Flash,Dr. Mundo,Ghost,Flash,Kindred,Mark,Flash,Irelia,Mark,Flash
2541520019,Blue,Brand,Heal,Flash,Caitlyn,Flash,Heal,Sona,Flash,Mark,Veigar,Flash,Clarity,LeBlanc,Ignite,Flash,Ryze,Flash,Mark,Ahri,Mark,Flash,Wukong,Mark,Flash,Malphite,Mark,Flash,Vel'Koz,Flash,Clarity
2541520020,Blue,Kassadin,Clarity,Flash,Maokai,Mark,Flash,Lucian,Mark,Flash,Twitch,Flash,Heal,Lulu,Flash,Ignite,Jarvan IV,Mark,Flash,Zyra,Flash,Ignite,Anivia,Flash,Mark,Leona,Exhaust,Flash,Aurelion Sol,Flash,Mark
2541520022,Purple,Miss Fortune,Mark,Flash,Talon,Flash,Mark,Xerath,Clarity,Flash,Pantheon,Mark,Flash,Udyr,Mark,Flash,Nunu,Flash,Clarity,Ezreal,Flash,Mark,Vayne,Heal,Flash,Singed,Mark,Ghost,Heimerdinger,Flash,Mark
2541520026,Purple,Lee Sin,Mark,Flash,Xin Zhao,Mark,Flash,Lucian,Flash,Barrier,Caitlyn,Heal,Flash,Cassiopeia,Flash,Ghost,Karthus,Flash,Mark,Twitch,Heal,Flash,Elise,Mark,Flash,Heimerdinger,Flash,Barrier,Malphite,Flash,Ignite
